index,quantity DS HTL,P3HT,PCBM,temperature,dew point,hummidity,pressure,time,ratio P3HT:PCBM
5322,0.5499999999999999,1.5,1.3,17.22,2.78,39.0,1007.79,5.0,1.1538461538461537
5323,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.0714285714285714
5324,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.0714285714285714
5325,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.0714285714285714
5326,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.0714285714285714
5327,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.0714285714285714
5328,0.5499999999999999,1.5,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.0714285714285714
5329,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,0.0,1.0
5330,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,1.0,1.0
5331,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,2.0,1.0
5332,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,3.0,1.0
5333,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,4.0,1.0
5334,0.5499999999999999,1.5,1.5,17.22,2.78,39.0,1007.79,5.0,1.0
5335,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,0.0,0.9375
5336,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,1.0,0.9375
5337,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,2.0,0.9375
5338,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,3.0,0.9375
5339,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,4.0,0.9375
5340,0.5499999999999999,1.5,1.6,17.22,2.78,39.0,1007.79,5.0,0.9375
5341,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,0.0,2.285714285714286
5342,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,1.0,2.285714285714286
5343,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,2.0,2.285714285714286
5344,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,3.0,2.285714285714286
5345,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,4.0,2.285714285714286
5346,0.5499999999999999,1.6,0.7,17.22,2.78,39.0,1007.79,5.0,2.285714285714286
5347,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,2.0000000000000004
5348,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,2.0000000000000004
5349,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,2.0000000000000004
5350,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,2.0000000000000004
5351,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,2.0000000000000004
5352,0.5499999999999999,1.6,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,2.0000000000000004
5353,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,0.0,1.777777777777778
5354,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,1.0,1.777777777777778
5355,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,2.0,1.777777777777778
5356,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,3.0,1.777777777777778
5357,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,4.0,1.777777777777778
5358,0.5499999999999999,1.6,0.9,17.22,2.78,39.0,1007.79,5.0,1.777777777777778
5359,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,0.0,1.6
5360,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,1.0,1.6
5361,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,2.0,1.6
5362,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,3.0,1.6
5363,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,4.0,1.6
5364,0.5499999999999999,1.6,1.0,17.22,2.78,39.0,1007.79,5.0,1.6
5365,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,0.0,1.4545454545454546
5366,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,1.0,1.4545454545454546
5367,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,2.0,1.4545454545454546
5368,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,3.0,1.4545454545454546
5369,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,4.0,1.4545454545454546
5370,0.5499999999999999,1.6,1.1,17.22,2.78,39.0,1007.79,5.0,1.4545454545454546
5371,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,1.3333333333333333
5372,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,1.3333333333333333
5373,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,1.3333333333333333
5374,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,1.3333333333333333
5375,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,1.3333333333333333
5376,0.5499999999999999,1.6,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,1.3333333333333333
5377,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,0.0,1.2307692307692308
5378,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,1.0,1.2307692307692308
5379,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,2.0,1.2307692307692308
5380,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,3.0,1.2307692307692308
5381,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,4.0,1.2307692307692308
5382,0.5499999999999999,1.6,1.3,17.22,2.78,39.0,1007.79,5.0,1.2307692307692308
5383,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,1.1428571428571428
5384,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,1.1428571428571428
5385,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,1.1428571428571428
5386,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,1.1428571428571428
5387,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,1.1428571428571428
5388,0.5499999999999999,1.6,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,1.1428571428571428
5389,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,0.0,1.0666666666666667
5390,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,1.0,1.0666666666666667
5391,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,2.0,1.0666666666666667
5392,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,3.0,1.0666666666666667
5393,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,4.0,1.0666666666666667
5394,0.5499999999999999,1.6,1.5,17.22,2.78,39.0,1007.79,5.0,1.0666666666666667
5395,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,0.0,1.0
5396,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,1.0,1.0
5397,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,2.0,1.0
5398,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,3.0,1.0
5399,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,4.0,1.0
5400,0.5499999999999999,1.6,1.6,17.22,2.78,39.0,1007.79,5.0,1.0
5401,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,0.0,1.0
5402,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,1.0,1.0
5403,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,2.0,1.0
5404,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,3.0,1.0
5405,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,4.0,1.0
5406,0.6,0.7,0.7,17.22,2.78,39.0,1007.79,5.0,1.0
5407,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,0.875
5408,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,0.875
5409,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,0.875
5410,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,0.875
5411,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,0.875
5412,0.6,0.7,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,0.875
5413,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,0.0,0.7777777777777777
5414,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,1.0,0.7777777777777777
5415,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,2.0,0.7777777777777777
5416,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,3.0,0.7777777777777777
5417,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,4.0,0.7777777777777777
5418,0.6,0.7,0.9,17.22,2.78,39.0,1007.79,5.0,0.7777777777777777
5419,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,0.0,0.7
5420,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,1.0,0.7
5421,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,2.0,0.7
5422,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,3.0,0.7
5423,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,4.0,0.7
5424,0.6,0.7,1.0,17.22,2.78,39.0,1007.79,5.0,0.7
5425,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,0.0,0.6363636363636362
5426,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,1.0,0.6363636363636362
5427,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,2.0,0.6363636363636362
5428,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,3.0,0.6363636363636362
5429,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,4.0,0.6363636363636362
5430,0.6,0.7,1.1,17.22,2.78,39.0,1007.79,5.0,0.6363636363636362
5431,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.5833333333333333
5432,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.5833333333333333
5433,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.5833333333333333
5434,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.5833333333333333
5435,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.5833333333333333
5436,0.6,0.7,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.5833333333333333
5437,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,0.0,0.5384615384615384
5438,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,1.0,0.5384615384615384
5439,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,2.0,0.5384615384615384
5440,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,3.0,0.5384615384615384
5441,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,4.0,0.5384615384615384
5442,0.6,0.7,1.3,17.22,2.78,39.0,1007.79,5.0,0.5384615384615384
5443,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.49999999999999994
5444,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.49999999999999994
5445,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.49999999999999994
5446,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.49999999999999994
5447,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.49999999999999994
5448,0.6,0.7,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.49999999999999994
5449,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,0.0,0.4666666666666666
5450,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,1.0,0.4666666666666666
5451,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,2.0,0.4666666666666666
5452,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,3.0,0.4666666666666666
5453,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,4.0,0.4666666666666666
5454,0.6,0.7,1.5,17.22,2.78,39.0,1007.79,5.0,0.4666666666666666
5455,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,0.0,0.43749999999999994
5456,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,1.0,0.43749999999999994
5457,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,2.0,0.43749999999999994
5458,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,3.0,0.43749999999999994
5459,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,4.0,0.43749999999999994
5460,0.6,0.7,1.6,17.22,2.78,39.0,1007.79,5.0,0.43749999999999994
5461,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,0.0,1.1428571428571428
5462,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,1.0,1.1428571428571428
5463,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,2.0,1.1428571428571428
5464,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,3.0,1.1428571428571428
5465,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,4.0,1.1428571428571428
5466,0.6,0.7999999999999999,0.7,17.22,2.78,39.0,1007.79,5.0,1.1428571428571428
5467,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.0
5468,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.0
5469,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.0
5470,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.0
5471,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.0
5472,0.6,0.7999999999999999,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.0
5473,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,0.0,0.8888888888888888
5474,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,1.0,0.8888888888888888
5475,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,2.0,0.8888888888888888
5476,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,3.0,0.8888888888888888
5477,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,4.0,0.8888888888888888
5478,0.6,0.7999999999999999,0.9,17.22,2.78,39.0,1007.79,5.0,0.8888888888888888
5479,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,0.0,0.7999999999999999
5480,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,1.0,0.7999999999999999
5481,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,2.0,0.7999999999999999
5482,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,3.0,0.7999999999999999
5483,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,4.0,0.7999999999999999
5484,0.6,0.7999999999999999,1.0,17.22,2.78,39.0,1007.79,5.0,0.7999999999999999
5485,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,0.0,0.7272727272727272
5486,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,1.0,0.7272727272727272
5487,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,2.0,0.7272727272727272
5488,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,3.0,0.7272727272727272
5489,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,4.0,0.7272727272727272
5490,0.6,0.7999999999999999,1.1,17.22,2.78,39.0,1007.79,5.0,0.7272727272727272
5491,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.6666666666666665
5492,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.6666666666666665
5493,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.6666666666666665
5494,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.6666666666666665
5495,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.6666666666666665
5496,0.6,0.7999999999999999,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.6666666666666665
5497,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,0.0,0.6153846153846153
5498,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,1.0,0.6153846153846153
5499,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,2.0,0.6153846153846153
5500,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,3.0,0.6153846153846153
5501,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,4.0,0.6153846153846153
5502,0.6,0.7999999999999999,1.3,17.22,2.78,39.0,1007.79,5.0,0.6153846153846153
5503,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.5714285714285713
5504,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.5714285714285713
5505,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.5714285714285713
5506,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.5714285714285713
5507,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.5714285714285713
5508,0.6,0.7999999999999999,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.5714285714285713
5509,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,0.0,0.5333333333333333
5510,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,1.0,0.5333333333333333
5511,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,2.0,0.5333333333333333
5512,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,3.0,0.5333333333333333
5513,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,4.0,0.5333333333333333
5514,0.6,0.7999999999999999,1.5,17.22,2.78,39.0,1007.79,5.0,0.5333333333333333
5515,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,0.0,0.49999999999999994
5516,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,1.0,0.49999999999999994
5517,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,2.0,0.49999999999999994
5518,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,3.0,0.49999999999999994
5519,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,4.0,0.49999999999999994
5520,0.6,0.7999999999999999,1.6,17.22,2.78,39.0,1007.79,5.0,0.49999999999999994
5521,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,0.0,1.2857142857142858
5522,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,1.0,1.2857142857142858
5523,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,2.0,1.2857142857142858
5524,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,3.0,1.2857142857142858
5525,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,4.0,1.2857142857142858
5526,0.6,0.9,0.7,17.22,2.78,39.0,1007.79,5.0,1.2857142857142858
5527,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.1250000000000002
5528,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.1250000000000002
5529,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.1250000000000002
5530,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.1250000000000002
5531,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.1250000000000002
5532,0.6,0.9,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.1250000000000002
5533,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,0.0,1.0
5534,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,1.0,1.0
5535,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,2.0,1.0
5536,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,3.0,1.0
5537,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,4.0,1.0
5538,0.6,0.9,0.9,17.22,2.78,39.0,1007.79,5.0,1.0
5539,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,0.0,0.9
5540,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,1.0,0.9
5541,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,2.0,0.9
5542,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,3.0,0.9
5543,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,4.0,0.9
5544,0.6,0.9,1.0,17.22,2.78,39.0,1007.79,5.0,0.9
5545,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,0.0,0.8181818181818181
5546,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,1.0,0.8181818181818181
5547,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,2.0,0.8181818181818181
5548,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,3.0,0.8181818181818181
5549,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,4.0,0.8181818181818181
5550,0.6,0.9,1.1,17.22,2.78,39.0,1007.79,5.0,0.8181818181818181
5551,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.7499999999999999
5552,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.7499999999999999
5553,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.7499999999999999
5554,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.7499999999999999
5555,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,4.0,0.7499999999999999
5556,0.6,0.9,1.2000000000000002,17.22,2.78,39.0,1007.79,5.0,0.7499999999999999
5557,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,0.0,0.6923076923076923
5558,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,1.0,0.6923076923076923
5559,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,2.0,0.6923076923076923
5560,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,3.0,0.6923076923076923
5561,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,4.0,0.6923076923076923
5562,0.6,0.9,1.3,17.22,2.78,39.0,1007.79,5.0,0.6923076923076923
5563,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,0.0,0.6428571428571428
5564,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,1.0,0.6428571428571428
5565,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,2.0,0.6428571428571428
5566,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,3.0,0.6428571428571428
5567,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,4.0,0.6428571428571428
5568,0.6,0.9,1.4000000000000001,17.22,2.78,39.0,1007.79,5.0,0.6428571428571428
5569,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,0.0,0.6
5570,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,1.0,0.6
5571,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,2.0,0.6
5572,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,3.0,0.6
5573,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,4.0,0.6
5574,0.6,0.9,1.5,17.22,2.78,39.0,1007.79,5.0,0.6
5575,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,0.0,0.5625
5576,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,1.0,0.5625
5577,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,2.0,0.5625
5578,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,3.0,0.5625
5579,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,4.0,0.5625
5580,0.6,0.9,1.6,17.22,2.78,39.0,1007.79,5.0,0.5625
5581,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,0.0,1.4285714285714286
5582,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,1.0,1.4285714285714286
5583,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,2.0,1.4285714285714286
5584,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,3.0,1.4285714285714286
5585,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,4.0,1.4285714285714286
5586,0.6,1.0,0.7,17.22,2.78,39.0,1007.79,5.0,1.4285714285714286
5587,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,0.0,1.25
5588,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,1.0,1.25
5589,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,2.0,1.25
5590,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,3.0,1.25
5591,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,4.0,1.25
5592,0.6,1.0,0.7999999999999999,17.22,2.78,39.0,1007.79,5.0,1.25
5593,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,0.0,1.1111111111111112
5594,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,1.0,1.1111111111111112
5595,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,2.0,1.1111111111111112
5596,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,3.0,1.1111111111111112
5597,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,4.0,1.1111111111111112
5598,0.6,1.0,0.9,17.22,2.78,39.0,1007.79,5.0,1.1111111111111112
5599,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,0.0,1.0
5600,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,1.0,1.0
5601,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,2.0,1.0
5602,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,3.0,1.0
5603,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,4.0,1.0
5604,0.6,1.0,1.0,17.22,2.78,39.0,1007.79,5.0,1.0
5605,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,0.0,0.9090909090909091
5606,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,1.0,0.9090909090909091
5607,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,2.0,0.9090909090909091
5608,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,3.0,0.9090909090909091
5609,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,4.0,0.9090909090909091
5610,0.6,1.0,1.1,17.22,2.78,39.0,1007.79,5.0,0.9090909090909091
5611,0.6,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,0.0,0.8333333333333333
5612,0.6,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,1.0,0.8333333333333333
5613,0.6,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,2.0,0.8333333333333333
5614,0.6,1.0,1.2000000000000002,17.22,2.78,39.0,1007.79,3.0,0.8333333333333333
